rep,ort5,z5,ort30,z30,ort100,z100
312,11.6,0.5790045088914498,10.533333333333333,0.14142249628039436,10.6,0.40390009061834004
313,10.0,-0.20289901593632037,9.833333333333334,-0.6965057941809453,10.81,0.862852316875759
314,13.2,1.3609080337192199,12.566666666666666,2.575404673334764,11.83,3.092048844411784
315,10.6,0.09031480587409334,11.533333333333333,1.3384629112251665,11.25,1.8244665052246318
316,13.2,1.3609080337192199,11.066666666666666,0.779844050917606,10.64,0.4913195622864215
317,9.6,-0.39837489714326313,9.833333333333334,-0.6965057941809453,10.29,-0.2736008148092768
318,13.4,1.4586459743226918,10.866666666666667,0.5404359679286524,10.97,1.2125302035480772
319,8.8,-0.7893266595571478,10.8,0.46063327359900125,10.08,-0.7325530410666918
320,8.2,-1.0825404813675623,11.3,1.0591534810713874,10.16,-0.5577140977305328
321,9.2,-0.5938507783502058,9.466666666666667,-1.135420612994029,10.36,-0.12061673939013713
322,8.0,-1.1802784219710332,9.3,-1.334927348818157,10.13,-0.623278701481591
323,13.6,1.5563839149261627,12.366666666666667,2.3359965903458106,11.22,1.7589019014735736
324,10.0,-0.20289901593632037,9.666666666666666,-0.8960125300050754,10.0,-0.907391984402851
325,12.4,0.9699562713053353,11.466666666666667,1.2586602168955152,10.32,-0.2080362110582147
326,5.4,-2.45087164981616,9.733333333333333,-0.8162098356754242,10.94,1.146965599797015
327,10.8,0.18805274647756515,10.733333333333333,0.38083057926934794,10.34,-0.16432647522417593
328,12.6,1.0676942119088062,9.833333333333334,-0.6965057941809453,10.0,-0.907391984402851
329,13.0,1.263170093115749,9.666666666666666,-0.8960125300050754,10.47,0.119786807697084
330,6.8,-1.7667060655918612,8.733333333333333,-2.0132502506201964,9.81,-1.3226344748262273
331,5.8,-2.2553957686092176,10.433333333333334,0.02171845478591757,10.11,-0.6669884373156337
332,9.4,-0.49611283774673404,10.7,0.34092923210452236,10.56,0.3164806189502624
333,8.6,-0.8870646001606196,10.266666666666667,-0.17778828103821043,9.95,-1.0166663239879519
334,11.6,0.5790045088914498,9.833333333333334,-0.6965057941809453,10.05,-0.79811764481775
335,7.8,-1.2780163625745047,11.633333333333333,1.4581669527196433,11.03,1.3436594110501934
336,8.6,-0.8870646001606196,10.033333333333333,-0.4570977111919917,9.26,-2.524652210262321
337,11.0,0.2857906870810361,10.333333333333334,-0.09798558670855922,10.29,-0.2736008148092768
338,13.8,1.6541218555296344,10.233333333333333,-0.21768962820303814,10.49,0.16349654353112278
339,8.4,-0.9848025407640905,9.366666666666667,-1.2551246544885057,10.32,-0.2080362110582147
340,10.0,-0.20289901593632037,9.3,-1.334927348818157,10.45,0.07607707186304132
341,7.6,-1.375754303177976,9.7,-0.8561111828402498,10.42,0.010512468111983128
342,10.8,0.18805274647756515,10.1,-0.3772950168623405,10.74,0.7098682414566193
343,10.4,-0.007423134729377606,11.166666666666666,0.8995480924120828,10.47,0.119786807697084
344,6.6,-1.8644440061953325,9.866666666666667,-0.6566044470161196,9.76,-1.4319088144113281
345,9.0,-0.6915887189536768,11.566666666666666,1.378364258389992,11.03,1.3436594110501934
346,9.2,-0.5938507783502058,10.066666666666666,-0.41719636402716614,10.71,0.6443036377055611
347,6.8,-1.7667060655918612,9.366666666666667,-1.2551246544885057,10.56,0.3164806189502624
348,10.8,0.18805274647756515,12.233333333333333,2.1763912016865063,11.23,1.780756769390593
349,6.2,-2.0599198874022746,9.733333333333333,-0.8162098356754242,9.94,-1.0385211919049713
350,10.4,-0.007423134729377606,9.233333333333333,-1.4147300431478103,9.31,-2.4153778706772204
351,8.6,-0.8870646001606196,11.166666666666666,0.8995480924120828,10.27,-0.3173105506433156
352,12.8,1.1654321525122782,11.133333333333333,0.8596467452472573,10.94,1.146965599797015
353,9.4,-0.49611283774673404,10.1,-0.3772950168623405,10.21,-0.44843975814543197
354,14.6,2.045073617943519,11.833333333333334,1.697575035708599,11.63,2.654951486071388
355,7.8,-1.2780163625745047,9.966666666666667,-0.5369004055216429,10.98,1.2343850714650966
356,11.6,0.5790045088914498,10.933333333333334,0.6202386622583036,11.09,1.4747886185523138
357,10.4,-0.007423134729377606,8.966666666666667,-1.733940820466415,9.84,-1.257069871075169
358,12.4,0.9699562713053353,10.2,-0.25759097536786374,10.8,0.8409974489587396
359,12.6,1.0676942119088062,10.833333333333334,0.5005346207638268,10.52,0.22906114728218097
360,8.4,-0.9848025407640905,9.833333333333334,-0.6965057941809453,10.33,-0.18618134314119533
361,9.6,-0.39837489714326313,11.3,1.0591534810713874,10.99,1.256239939382116
362,6.2,-2.0599198874022746,10.766666666666667,0.4207319264341757,9.89,-1.147795531490068
363,9.0,-0.6915887189536768,10.066666666666666,-0.41719636402716614,9.77,-1.4100539464943087
364,10.6,0.09031480587409334,10.133333333333333,-0.33739366969751494,10.1,-0.688843305232653
365,8.2,-1.0825404813675623,11.0,0.7000413565879549,10.58,0.3601903547843012
366,11.8,0.6767424494949216,11.066666666666666,0.779844050917606,10.5,0.18535141144814218
367,11.0,0.2857906870810361,12.233333333333333,2.1763912016865063,11.28,1.89003110897569
368,10.2,-0.10516107533284942,10.3,-0.13788693387338483,10.27,-0.3173105506433156
369,9.8,-0.3006369565397913,11.133333333333333,0.8596467452472573,10.81,0.862852316875759
370,9.4,-0.49611283774673404,10.166666666666666,-0.2974923225326893,10.02,-0.8636822485688121
371,8.0,-1.1802784219710332,9.533333333333333,-1.0556179186643777,10.4,-0.03319726772205566
372,10.8,0.18805274647756515,10.1,-0.3772950168623405,10.23,-0.40473002231139316
373,9.4,-0.49611283774673404,10.633333333333333,0.26112653777487116,10.32,-0.2080362110582147
374,12.4,0.9699562713053353,10.133333333333333,-0.33739366969751494,10.22,-0.42658489022841256
375,12.2,0.8722183307018635,9.8,-0.7364071413457709,10.6,0.40390009061834004
376,12.8,1.1654321525122782,8.933333333333334,-1.7738421676312406,9.45,-2.1094097198389448
377,12.6,1.0676942119088062,10.833333333333334,0.5005346207638268,10.07,-0.7544079089837112
378,7.6,-1.375754303177976,8.7,-2.053151597785022,10.05,-0.79811764481775
379,9.8,-0.3006369565397913,9.2,-1.4546313903126358,10.22,-0.42658489022841256
380,8.6,-0.8870646001606196,8.566666666666666,-2.212756986444324,10.49,0.16349654353112278
381,9.0,-0.6915887189536768,9.233333333333333,-1.4147300431478103,10.18,-0.514004361896494
382,10.6,0.09031480587409334,9.2,-1.4546313903126358,10.04,-0.8199725127347733
383,11.2,0.383528627684507,10.1,-0.3772950168623405,10.4,-0.03319726772205566
384,6.0,-2.157657828005746,10.333333333333334,-0.09798558670855922,10.95,1.1688204677140344
385,10.8,0.18805274647756515,10.3,-0.13788693387338483,10.41,-0.011342399805036268
386,7.8,-1.2780163625745047,10.366666666666667,-0.05808423954373362,10.18,-0.514004361896494
387,12.8,1.1654321525122782,10.7,0.34092923210452236,10.57,0.3383354868672818
388,13.2,1.3609080337192199,10.666666666666666,0.30102788493969673,10.31,-0.22989107897523411
389,13.0,1.263170093115749,11.633333333333333,1.4581669527196433,11.13,1.5622080902203952
390,8.6,-0.8870646001606196,9.833333333333334,-0.6965057941809453,10.25,-0.36102028647735435
391,7.0,-1.6689681249883896,9.433333333333334,-1.1753219601588545,10.28,-0.2954556827262962
392,13.2,1.3609080337192199,10.2,-0.25759097536786374,10.51,0.2072062793651616
393,12.6,1.0676942119088062,11.1,0.8197453980824316,11.08,1.4529337506352944
394,5.4,-2.45087164981616,8.766666666666667,-1.9733489034553686,10.24,-0.38287515439437375
395,11.2,0.383528627684507,10.3,-0.13788693387338483,9.67,-1.6286026256645065
396,9.6,-0.39837489714326313,9.033333333333333,-1.6541381261367638,9.98,-0.9511017202368897
397,10.2,-0.10516107533284942,10.233333333333333,-0.21768962820303814,9.92,-1.0822309277390099
398,7.6,-1.375754303177976,9.366666666666667,-1.2551246544885057,10.54,0.2727708831162198
399,11.8,0.6767424494949216,10.266666666666667,-0.17778828103821043,10.28,-0.2954556827262962
400,9.0,-0.6915887189536768,10.3,-0.13788693387338483,10.91,1.0814009960459567
401,12.4,0.9699562713053353,11.066666666666666,0.779844050917606,10.35,-0.14247160730715652
402,11.4,0.48126656828797887,10.3,-0.13788693387338483,10.82,0.8847071847927784
403,8.2,-1.0825404813675623,10.433333333333334,0.02171845478591757,10.25,-0.36102028647735435
404,12.2,0.8722183307018635,9.8,-0.7364071413457709,10.41,-0.011342399805036268
405,14.6,2.045073617943519,11.2,0.9394494395769084,10.73,0.6880133735395999
406,9.0,-0.6915887189536768,9.533333333333333,-1.0556179186643777,10.05,-0.79811764481775
407,13.4,1.4586459743226918,12.166666666666666,2.096588507356855,10.74,0.7098682414566193
408,12.4,0.9699562713053353,10.866666666666667,0.5404359679286524,10.63,0.4694646943694021
409,8.2,-1.0825404813675623,10.033333333333333,-0.4570977111919917,10.22,-0.42658489022841256
410,6.8,-1.7667060655918612,10.366666666666667,-0.05808423954373362,10.43,0.032367336029002526
411,10.0,-0.20289901593632037,10.033333333333333,-0.4570977111919917,10.29,-0.2736008148092768
412,14.6,2.045073617943519,10.966666666666667,0.6601400094231292,10.74,0.7098682414566193
413,9.8,-0.3006369565397913,9.666666666666666,-0.8960125300050754,10.0,-0.907391984402851
414,6.0,-2.157657828005746,9.833333333333334,-0.6965057941809453,10.3,-0.2517459468922535
415,10.8,0.18805274647756515,10.566666666666666,0.18132384344521996,10.44,0.054222203946021924
416,11.2,0.383528627684507,10.933333333333334,0.6202386622583036,11.22,1.7589019014735736
417,10.6,0.09031480587409334,10.666666666666666,0.30102788493969673,10.73,0.6880133735395999
418,6.8,-1.7667060655918612,10.233333333333333,-0.21768962820303814,10.28,-0.2954556827262962
419,12.4,0.9699562713053353,10.733333333333333,0.38083057926934794,10.51,0.2072062793651616
420,9.2,-0.5938507783502058,10.333333333333334,-0.09798558670855922,10.02,-0.8636822485688121
421,9.4,-0.49611283774673404,10.666666666666666,0.30102788493969673,9.9,-1.1259406635730487
422,11.0,0.2857906870810361,10.5,0.10152114911556875,10.78,0.7972877131246969
423,11.2,0.383528627684507,11.433333333333334,1.2187588697306897,10.86,0.9721266564608559
424,10.2,-0.10516107533284942,10.433333333333334,0.02171845478591757,10.98,1.2343850714650966
425,12.0,0.7744803900983925,10.233333333333333,-0.21768962820303814,10.27,-0.3173105506433156
426,11.0,0.2857906870810361,11.033333333333333,0.7399427037527805,10.63,0.4694646943694021
427,12.4,0.9699562713053353,11.8,1.6576736885437735,11.12,1.540353222303372
428,6.8,-1.7667060655918612,9.866666666666667,-0.6566044470161196,10.06,-0.7762627769007306
429,5.6,-2.3531337092126887,8.8,-1.933447556290543,9.65,-1.6723123614985453
430,7.8,-1.2780163625745047,9.8,-0.7364071413457709,10.03,-0.8418273806517927
431,8.4,-0.9848025407640905,10.5,0.10152114911556875,10.43,0.032367336029002526
432,12.6,1.0676942119088062,11.566666666666666,1.378364258389992,10.73,0.6880133735395999
433,10.8,0.18805274647756515,10.366666666666667,-0.05808423954373362,10.41,-0.011342399805036268
434,11.0,0.2857906870810361,10.566666666666666,0.18132384344521996,10.15,-0.5795689656475522
435,8.8,-0.7893266595571478,9.533333333333333,-1.0556179186643777,9.53,-1.9345707765027857
436,8.6,-0.8870646001606196,8.433333333333334,-2.3723623751036267,9.45,-2.1094097198389448
437,14.0,1.7518597961331055,10.266666666666667,-0.17778828103821043,9.52,-1.9564256444198052
438,11.4,0.48126656828797887,10.366666666666667,-0.05808423954373362,10.14,-0.6014238335645716
439,12.0,0.7744803900983925,11.066666666666666,0.779844050917606,10.77,0.7754328452076775
440,12.0,0.7744803900983925,10.5,0.10152114911556875,9.42,-2.174974323590003
441,11.4,0.48126656828797887,10.566666666666666,0.18132384344521996,10.31,-0.22989107897523411
442,7.8,-1.2780163625745047,8.3,-2.531967763762929,10.15,-0.5795689656475522
443,11.4,0.48126656828797887,9.4,-1.2152233073236802,10.35,-0.14247160730715652
444,12.2,0.8722183307018635,10.766666666666667,0.4207319264341757,10.72,0.6661585056225805
445,9.6,-0.39837489714326313,10.266666666666667,-0.17778828103821043,11.37,2.0867249202288685
446,5.4,-2.45087164981616,9.766666666666667,-0.7763084885105965,10.27,-0.3173105506433156
447,12.0,0.7744803900983925,9.9,-0.6167030998512941,10.79,0.8191425810417163
448,12.4,0.9699562713053353,11.4,1.1788575225658642,11.0,1.2780948072991354
449,9.2,-0.5938507783502058,9.766666666666667,-0.7763084885105965,10.49,0.16349654353112278
450,10.4,-0.007423134729377606,11.633333333333333,1.4581669527196433,11.16,1.6277726939714534
451,12.4,0.9699562713053353,11.833333333333334,1.697575035708599,10.84,0.9284169206268171
452,10.8,0.18805274647756515,10.1,-0.3772950168623405,10.03,-0.8418273806517927
453,10.0,-0.20289901593632037,9.7,-0.8561111828402498,10.43,0.032367336029002526
454,13.0,1.263170093115749,11.433333333333334,1.2187588697306897,11.38,2.108579788145892
455,11.6,0.5790045088914498,10.2,-0.25759097536786374,9.88,-1.1696503994070875
456,12.2,0.8722183307018635,10.066666666666666,-0.41719636402716614,10.48,0.1416416756141034
457,8.4,-0.9848025407640905,11.633333333333333,1.4581669527196433,11.0,1.2780948072991354
458,10.2,-0.10516107533284942,10.933333333333334,0.6202386622583036,10.1,-0.688843305232653
459,12.0,0.7744803900983925,10.0,-0.4969990583568173,10.46,0.09793193978006459
460,11.0,0.2857906870810361,11.333333333333334,1.099054828236213,10.69,0.6005939018715185
461,8.4,-0.9848025407640905,10.066666666666666,-0.41719636402716614,9.84,-1.257069871075169
462,9.2,-0.5938507783502058,10.966666666666667,0.6601400094231292,10.74,0.7098682414566193
463,11.6,0.5790045088914498,11.366666666666667,1.1389561754010384,10.48,0.1416416756141034
464,12.4,0.9699562713053353,10.9,0.5803373150934781,11.35,2.0430151843948297
465,8.8,-0.7893266595571478,11.033333333333333,0.7399427037527805,10.77,0.7754328452076775
466,12.4,0.9699562713053353,10.766666666666667,0.4207319264341757,10.44,0.054222203946021924
467,12.2,0.8722183307018635,11.0,0.7000413565879549,10.86,0.9721266564608559
468,5.8,-2.2553957686092176,10.0,-0.4969990583568173,10.04,-0.8199725127347733
469,10.0,-0.20289901593632037,11.833333333333334,1.697575035708599,11.5,2.3708382031501283
470,11.0,0.2857906870810361,10.566666666666666,0.18132384344521996,11.0,1.2780948072991354
471,13.8,1.6541218555296344,11.6,1.4182656055548177,10.19,-0.4921494939794746
472,8.8,-0.7893266595571478,10.233333333333333,-0.21768962820303814,10.39,-0.05505213563907506
473,11.8,0.6767424494949216,11.6,1.4182656055548177,10.41,-0.011342399805036268
474,13.4,1.4586459743226918,8.9,-1.8137435147960663,10.18,-0.514004361896494
475,6.8,-1.7667060655918612,8.966666666666667,-1.733940820466415,9.79,-1.36634421066027
476,12.2,0.8722183307018635,9.4,-1.2152233073236802,9.78,-1.3881990785772893
477,10.4,-0.007423134729377606,10.766666666666667,0.4207319264341757,10.48,0.1416416756141034
478,13.0,1.263170093115749,9.766666666666667,-0.7763084885105965,10.14,-0.6014238335645716
479,8.6,-0.8870646001606196,9.233333333333333,-1.4147300431478103,10.29,-0.2736008148092768
480,8.8,-0.7893266595571478,10.833333333333334,0.5005346207638268,10.45,0.07607707186304132
481,13.4,1.4586459743226918,10.333333333333334,-0.09798558670855922,10.03,-0.8418273806517927
482,8.6,-0.8870646001606196,10.5,0.10152114911556875,10.4,-0.03319726772205566
483,10.2,-0.10516107533284942,11.233333333333333,0.979350786741734,11.3,1.9337408448097326
484,11.2,0.383528627684507,11.1,0.8197453980824316,11.32,1.9774505806437714
485,9.0,-0.6915887189536768,8.866666666666667,-1.8536448619608918,10.51,0.2072062793651616
486,5.8,-2.2553957686092176,8.9,-1.8137435147960663,9.41,-2.1968291915070224
487,9.4,-0.49611283774673404,10.3,-0.13788693387338483,10.31,-0.22989107897523411
488,11.6,0.5790045088914498,9.9,-0.6167030998512941,10.39,-0.05505213563907506
489,13.0,1.263170093115749,12.133333333333333,2.0566871601920296,10.83,0.9065620527097977
490,10.0,-0.20289901593632037,10.066666666666666,-0.41719636402716614,10.25,-0.36102028647735435
491,6.2,-2.0599198874022746,8.733333333333333,-2.0132502506201964,9.7,-1.5630380219134483
492,9.2,-0.5938507783502058,10.233333333333333,-0.21768962820303814,10.56,0.3164806189502624
493,9.6,-0.39837489714326313,10.733333333333333,0.38083057926934794,10.2,-0.47029462606245526
494,10.2,-0.10516107533284942,11.6,1.4182656055548177,10.85,0.9502717885438365
495,9.8,-0.3006369565397913,10.133333333333333,-0.33739366969751494,10.19,-0.4921494939794746
496,11.4,0.48126656828797887,9.466666666666667,-1.135420612994029,9.8,-1.3444893427432467
497,14.4,1.9473356773400483,10.933333333333334,0.6202386622583036,10.17,-0.5358592298135134
498,10.2,-0.10516107533284942,9.8,-0.7364071413457709,10.03,-0.8418273806517927
499,10.2,-0.10516107533284942,9.5,-1.0955192658292034,10.62,0.4476098264523788
500,8.0,-1.1802784219710332,10.433333333333334,0.02171845478591757,10.66,0.5350292981204603
501,9.6,-0.39837489714326313,11.4,1.1788575225658642,11.21,1.7370470335565542
502,12.4,0.9699562713053353,10.366666666666667,-0.05808423954373362,10.99,1.256239939382116
503,13.8,1.6541218555296344,10.4,-0.01818289237890803,10.4,-0.03319726772205566
504,12.2,0.8722183307018635,11.9,1.7773777300382503,11.15,1.605917826054434
505,10.4,-0.007423134729377606,11.266666666666667,1.0192521339065617,10.42,0.010512468111983128
506,8.6,-0.8870646001606196,8.833333333333334,-1.8935462091257174,10.06,-0.7762627769007306
507,9.4,-0.49611283774673404,10.466666666666667,0.06161980195074317,10.58,0.3601903547843012
508,11.4,0.48126656828797887,10.966666666666667,0.6601400094231292,10.84,0.9284169206268171
509,10.8,0.18805274647756515,10.766666666666667,0.4207319264341757,10.08,-0.7325530410666918
510,8.6,-0.8870646001606196,10.033333333333333,-0.4570977111919917,10.19,-0.4921494939794746
511,9.0,-0.6915887189536768,9.433333333333334,-1.1753219601588545,10.06,-0.7762627769007306
512,10.8,0.18805274647756515,10.566666666666666,0.18132384344521996,10.09,-0.7106981731496724
513,12.8,1.1654321525122782,10.433333333333334,0.02171845478591757,9.75,-1.4537636823283475
514,12.2,0.8722183307018635,10.3,-0.13788693387338483,10.25,-0.36102028647735435
515,11.0,0.2857906870810361,11.966666666666667,1.8571804243679013,11.26,1.8463213731416512
516,11.2,0.383528627684507,11.533333333333333,1.3384629112251665,11.76,2.9390647689926443
517,11.2,0.383528627684507,10.466666666666667,0.06161980195074317,10.43,0.032367336029002526
518,12.6,1.0676942119088062,12.2,2.1364898545216806,11.32,1.9774505806437714
519,11.8,0.6767424494949216,11.5,1.298561564060341,11.01,1.2999496752161548
520,12.2,0.8722183307018635,9.333333333333334,-1.2950260016533313,9.75,-1.4537636823283475
521,12.8,1.1654321525122782,10.666666666666666,0.30102788493969673,10.77,0.7754328452076775
522,10.0,-0.20289901593632037,9.433333333333334,-1.1753219601588545,10.62,0.4476098264523788
523,10.8,0.18805274647756515,9.566666666666666,-1.0157165714995522,10.09,-0.7106981731496724
524,11.6,0.5790045088914498,10.4,-0.01818289237890803,11.02,1.321804543133174
525,5.6,-2.3531337092126887,9.033333333333333,-1.6541381261367638,10.08,-0.7325530410666918
526,11.8,0.6767424494949216,9.866666666666667,-0.6566044470161196,10.01,-0.8855371164858316
527,11.2,0.383528627684507,10.566666666666666,0.18132384344521996,10.74,0.7098682414566193
528,10.8,0.18805274647756515,10.266666666666667,-0.17778828103821043,10.94,1.146965599797015
529,9.4,-0.49611283774673404,9.566666666666666,-1.0157165714995522,10.49,0.16349654353112278
530,9.4,-0.49611283774673404,10.8,0.46063327359900125,10.68,0.5787390339544991
531,13.8,1.6541218555296344,11.466666666666667,1.2586602168955152,10.32,-0.2080362110582147
532,10.6,0.09031480587409334,10.6,0.22122519061004556,10.89,1.037691260211918
533,11.2,0.383528627684507,11.166666666666666,0.8995480924120828,10.42,0.010512468111983128
534,12.6,1.0676942119088062,9.5,-1.0955192658292034,10.3,-0.2517459468922535
535,13.0,1.263170093115749,10.133333333333333,-0.33739366969751494,10.44,0.054222203946021924
536,12.6,1.0676942119088062,11.6,1.4182656055548177,11.57,2.523822278569268
537,12.0,0.7744803900983925,10.7,0.34092923210452236,10.56,0.3164806189502624
538,8.6,-0.8870646001606196,12.133333333333333,2.0566871601920296,11.1,1.4966434864693332
539,7.0,-1.6689681249883896,10.333333333333334,-0.09798558670855922,10.27,-0.3173105506433156
540,6.2,-2.0599198874022746,10.3,-0.13788693387338483,10.52,0.22906114728218097
541,9.2,-0.5938507783502058,10.0,-0.4969990583568173,9.92,-1.0822309277390099
542,10.0,-0.20289901593632037,10.366666666666667,-0.05808423954373362,10.25,-0.36102028647735435
543,8.2,-1.0825404813675623,10.4,-0.01818289237890803,11.25,1.8244665052246318
544,7.0,-1.6689681249883896,9.733333333333333,-0.8162098356754242,9.61,-1.7597318331666267
545,11.6,0.5790045088914498,10.0,-0.4969990583568173,10.17,-0.5358592298135134
546,12.4,0.9699562713053353,9.4,-1.2152233073236802,10.46,0.09793193978006459
547,6.6,-1.8644440061953325,10.233333333333333,-0.21768962820303814,10.52,0.22906114728218097
548,11.2,0.383528627684507,10.033333333333333,-0.4570977111919917,10.83,0.9065620527097977
549,10.6,0.09031480587409334,10.6,0.22122519061004556,10.54,0.2727708831162198
550,11.2,0.383528627684507,10.866666666666667,0.5404359679286524,10.28,-0.2954556827262962
551,8.6,-0.8870646001606196,11.066666666666666,0.779844050917606,10.29,-0.2736008148092768
552,11.2,0.383528627684507,11.7,1.5379696470492945,10.46,0.09793193978006459
553,9.0,-0.6915887189536768,10.366666666666667,-0.05808423954373362,10.17,-0.5358592298135134
554,11.4,0.48126656828797887,10.033333333333333,-0.4570977111919917,10.94,1.146965599797015
555,12.0,0.7744803900983925,10.566666666666666,0.18132384344521996,9.35,-2.327958399009143
556,13.2,1.3609080337192199,11.8,1.6576736885437735,10.64,0.4913195622864215
557,11.4,0.48126656828797887,8.9,-1.8137435147960663,9.77,-1.4100539464943087
558,11.2,0.383528627684507,10.033333333333333,-0.4570977111919917,10.31,-0.22989107897523411
559,10.2,-0.10516107533284942,9.566666666666666,-1.0157165714995522,10.57,0.3383354868672818
560,9.8,-0.3006369565397913,11.2,0.9394494395769084,11.0,1.2780948072991354
561,11.0,0.2857906870810361,10.7,0.34092923210452236,9.99,-0.9292468523198704
562,9.0,-0.6915887189536768,10.033333333333333,-0.4570977111919917,10.54,0.2727708831162198
563,11.4,0.48126656828797887,10.5,0.10152114911556875,10.6,0.40390009061834004
564,7.6,-1.375754303177976,9.566666666666666,-1.0157165714995522,10.31,-0.22989107897523411
565,9.4,-0.49611283774673404,11.4,1.1788575225658642,10.72,0.6661585056225805
566,8.8,-0.7893266595571478,9.7,-0.8561111828402498,10.67,0.5568841660374797
567,13.8,1.6541218555296344,11.966666666666667,1.8571804243679013,10.71,0.6443036377055611
568,14.4,1.9473356773400483,10.866666666666667,0.5404359679286524,10.3,-0.2517459468922535
569,11.8,0.6767424494949216,10.666666666666666,0.30102788493969673,11.25,1.8244665052246318
570,7.4,-1.473492243781447,10.1,-0.3772950168623405,10.65,0.5131744302034409
571,13.4,1.4586459743226918,11.1,0.8197453980824316,10.61,0.42575495853535944
572,9.2,-0.5938507783502058,9.366666666666667,-1.2551246544885057,9.76,-1.4319088144113281
573,11.2,0.383528627684507,9.633333333333333,-0.935913877169901,9.74,-1.475618550245367
574,10.8,0.18805274647756515,9.733333333333333,-0.8162098356754242,10.46,0.09793193978006459
575,12.4,0.9699562713053353,11.0,0.7000413565879549,10.51,0.2072062793651616
576,12.8,1.1654321525122782,11.266666666666667,1.0192521339065617,10.58,0.3601903547843012
577,14.4,1.9473356773400483,10.566666666666666,0.18132384344521996,10.61,0.42575495853535944
578,9.6,-0.39837489714326313,10.333333333333334,-0.09798558670855922,10.36,-0.12061673939013713
579,10.2,-0.10516107533284942,9.8,-0.7364071413457709,10.37,-0.09876187147311774
580,11.6,0.5790045088914498,9.9,-0.6167030998512941,10.46,0.09793193978006459
581,9.2,-0.5938507783502058,9.833333333333334,-0.6965057941809453,10.2,-0.47029462606245526
582,11.0,0.2857906870810361,11.933333333333334,1.8172790772030758,10.42,0.010512468111983128
583,10.2,-0.10516107533284942,8.466666666666667,-2.332461027938801,10.23,-0.40473002231139316
584,10.4,-0.007423134729377606,9.966666666666667,-0.5369004055216429,10.36,-0.12061673939013713
585,10.0,-0.20289901593632037,11.2,0.9394494395769084,10.51,0.2072062793651616
586,9.2,-0.5938507783502058,10.066666666666666,-0.41719636402716614,10.71,0.6443036377055611
587,10.4,-0.007423134729377606,10.366666666666667,-0.05808423954373362,10.84,0.9284169206268171
588,12.6,1.0676942119088062,10.833333333333334,0.5005346207638268,10.88,1.0158363922948987
589,10.6,0.09031480587409334,10.4,-0.01818289237890803,10.36,-0.12061673939013713
590,10.6,0.09031480587409334,10.566666666666666,0.18132384344521996,10.34,-0.16432647522417593
591,13.2,1.3609080337192199,8.3,-2.531967763762929,9.76,-1.4319088144113281
592,10.8,0.18805274647756515,11.0,0.7000413565879549,10.99,1.256239939382116
593,9.6,-0.39837489714326313,9.666666666666666,-0.8960125300050754,10.05,-0.79811764481775
594,7.2,-1.5712301843849183,9.366666666666667,-1.2551246544885057,10.03,-0.8418273806517927
595,5.4,-2.45087164981616,7.733333333333333,-3.2102906655649672,9.84,-1.257069871075169
596,11.4,0.48126656828797887,10.8,0.46063327359900125,10.1,-0.688843305232653
597,5.8,-2.2553957686092176,10.9,0.5803373150934781,10.66,0.5350292981204603
598,10.8,0.18805274647756515,12.133333333333333,2.0566871601920296,10.96,1.1906753356310578
599,10.4,-0.007423134729377606,11.5,1.298561564060341,10.63,0.4694646943694021
600,10.6,0.09031480587409334,10.633333333333333,0.26112653777487116,10.58,0.3601903547843012
601,9.0,-0.6915887189536768,10.466666666666667,0.06161980195074317,10.43,0.032367336029002526
602,12.8,1.1654321525122782,10.533333333333333,0.14142249628039436,11.38,2.108579788145892
603,12.2,0.8722183307018635,11.233333333333333,0.979350786741734,10.78,0.7972877131246969
604,10.4,-0.007423134729377606,11.1,0.8197453980824316,10.23,-0.40473002231139316
605,10.6,0.09031480587409334,11.866666666666667,1.7374763828734245,10.58,0.3601903547843012
606,12.8,1.1654321525122782,10.733333333333333,0.38083057926934794,10.46,0.09793193978006459
607,9.4,-0.49611283774673404,8.9,-1.8137435147960663,9.45,-2.1094097198389448
608,9.4,-0.49611283774673404,10.2,-0.25759097536786374,9.95,-1.0166663239879519
609,11.6,0.5790045088914498,9.766666666666667,-0.7763084885105965,10.87,0.9939815243778753
610,10.0,-0.20289901593632037,10.833333333333334,0.5005346207638268,9.37,-2.284248663175104
611,8.0,-1.1802784219710332,9.466666666666667,-1.135420612994029,10.1,-0.688843305232653
612,9.8,-0.3006369565397913,11.1,0.8197453980824316,10.76,0.7535779772906581
613,9.0,-0.6915887189536768,8.7,-2.053151597785022,10.53,0.25091601519920037
614,9.0,-0.6915887189536768,9.366666666666667,-1.2551246544885057,10.47,0.119786807697084
615,9.8,-0.3006369565397913,9.566666666666666,-1.0157165714995522,10.42,0.010512468111983128
616,10.2,-0.10516107533284942,9.8,-0.7364071413457709,10.48,0.1416416756141034
617,12.4,0.9699562713053353,10.466666666666667,0.06161980195074317,10.18,-0.514004361896494
618,11.8,0.6767424494949216,10.433333333333334,0.02171845478591757,10.38,-0.07690700355609445
619,9.4,-0.49611283774673404,10.466666666666667,0.06161980195074317,10.57,0.3383354868672818
620,8.8,-0.7893266595571478,10.233333333333333,-0.21768962820303814,10.19,-0.4921494939794746
621,11.6,0.5790045088914498,11.366666666666667,1.1389561754010384,10.53,0.25091601519920037
622,11.4,0.48126656828797887,10.6,0.22122519061004556,10.24,-0.38287515439437375
