rep,ort5,ort30
1097,8.8,10.166666666666666
1098,9.4,10.933333333333334
1099,10.2,10.666666666666666
1100,11.4,10.466666666666667
1101,10.8,10.733333333333333
1102,6.6,8.866666666666667
1103,10.8,9.933333333333334
1104,14.0,11.166666666666666
1105,7.8,10.0
1106,11.0,9.9
1107,12.2,10.0
1108,13.4,11.4
1109,7.4,10.9
1110,11.8,10.333333333333334
1111,5.4,9.466666666666667
1112,8.4,10.566666666666666
1113,10.8,11.266666666666667
1114,10.2,10.966666666666667
1115,10.0,10.166666666666666
1116,10.0,10.5
1117,11.2,11.033333333333333
1118,12.6,11.5
1119,12.6,11.266666666666667
1120,7.6,10.033333333333333
1121,10.8,10.033333333333333
1122,12.6,9.733333333333333
1123,9.0,9.433333333333334
1124,14.8,11.3
1125,13.2,11.1
1126,11.2,10.6
1127,10.6,9.366666666666667
1128,9.2,9.966666666666667
1129,11.4,11.466666666666667
1130,10.4,10.166666666666666
1131,7.8,10.066666666666666
1132,10.4,10.833333333333334
1133,7.4,10.8
1134,13.0,12.133333333333333
1135,9.0,10.3
1136,8.6,10.5
1137,9.8,11.433333333333334
1138,13.6,11.4
1139,8.2,9.9
1140,13.2,11.3
1141,10.6,12.3
1142,9.4,10.8
1143,12.6,11.4
1144,12.2,11.2
1145,10.8,9.966666666666667
1146,14.8,11.733333333333333
1147,10.8,10.666666666666666
1148,11.6,10.1
1149,9.8,8.466666666666667
1150,10.0,11.066666666666666
1151,9.8,9.366666666666667
1152,8.4,10.4
1153,12.8,10.633333333333333
1154,9.6,11.133333333333333
1155,12.6,10.266666666666667
1156,9.0,10.433333333333334
1157,8.8,9.833333333333334
1158,8.6,8.7
1159,14.0,10.0
1160,6.2,10.4
1161,11.6,10.633333333333333
1162,11.2,8.933333333333334
1163,9.6,9.8
1164,12.2,11.833333333333334
1165,8.6,9.9
1166,11.4,11.233333333333333
1167,11.8,10.066666666666666
1168,7.4,8.466666666666667
1169,8.0,9.833333333333334
1170,6.2,9.4
1171,11.0,9.866666666666667
1172,12.6,11.433333333333334
1173,8.4,9.3
1174,5.0,10.466666666666667
1175,8.8,10.133333333333333
1176,12.8,9.7
1177,10.8,9.466666666666667
1178,11.4,10.6
1179,13.0,9.366666666666667
1180,10.2,11.1
1181,11.2,9.666666666666666
1182,10.8,11.2
1183,10.4,11.033333333333333
1184,6.2,8.8
1185,11.0,10.466666666666667
1186,10.8,9.7
1187,11.4,10.2
1188,11.0,9.9
1189,9.4,9.5
1190,11.8,10.833333333333334
1191,6.8,10.066666666666666
1192,10.4,10.0
1193,12.6,10.833333333333334
1194,12.8,12.1
1195,10.0,11.333333333333334
1196,13.0,11.933333333333334
1197,11.4,10.2
1198,13.6,12.433333333333334
1199,9.2,10.6
1200,6.8,9.6
1201,9.6,10.366666666666667
1202,8.6,9.066666666666666
1203,11.0,11.766666666666667
1204,12.2,10.566666666666666
1205,10.8,11.0
1206,9.2,10.966666666666667
1207,10.2,11.0
1208,9.2,11.233333333333333
1209,10.0,10.3
1210,13.0,11.333333333333334
1211,13.2,12.633333333333333
1212,8.2,9.7
1213,9.4,10.5
1214,11.4,10.9
1215,9.8,10.033333333333333
1216,10.6,10.833333333333334
1217,7.4,10.133333333333333
1218,5.8,9.9
1219,9.6,10.1
1220,10.8,9.766666666666667
1221,10.4,11.266666666666667
1222,11.0,10.666666666666666
1223,8.6,9.633333333333333
1224,13.6,9.533333333333333
1225,11.4,11.5
1226,10.0,10.433333333333334
1227,7.0,9.733333333333333
1228,10.6,11.166666666666666
1229,11.6,10.466666666666667
1230,11.8,10.5
1231,8.0,10.0
1232,8.4,9.7
1233,12.4,10.466666666666667
1234,10.0,10.5
1235,8.2,9.433333333333334
1236,6.8,10.266666666666667
1237,13.6,11.633333333333333
1238,15.4,11.033333333333333
1239,9.8,9.7
1240,6.8,10.3
1241,8.0,10.633333333333333
1242,10.8,10.333333333333334
1243,11.8,10.233333333333333
1244,9.4,11.033333333333333
1245,10.0,10.1
1246,8.0,9.533333333333333
1247,10.8,11.866666666666667
1248,9.2,9.933333333333334
1249,11.4,10.566666666666666
1250,12.0,10.4
1251,8.4,10.566666666666666
1252,14.0,11.1
1253,13.8,9.6
1254,10.8,10.866666666666667
1255,12.0,10.066666666666666
1256,11.2,11.7
1257,7.2,9.966666666666667
1258,11.6,10.733333333333333
1259,11.2,8.8
1260,9.2,10.666666666666666
1261,12.0,8.8
1262,6.8,10.7
1263,6.4,9.3
1264,8.8,10.433333333333334
1265,11.0,11.4
1266,12.8,11.5
1267,12.2,11.4
1268,13.8,11.5
1269,12.4,10.5
1270,11.2,9.966666666666667
1271,10.0,10.466666666666667
1272,11.0,9.366666666666667
1273,9.8,10.333333333333334
1274,12.2,10.833333333333334
1275,12.6,9.7
1276,8.2,10.233333333333333
1277,12.6,10.5
1278,13.6,11.366666666666667
1279,11.6,11.366666666666667
1280,8.8,11.633333333333333
1281,7.4,8.266666666666667
1282,11.8,9.766666666666667
1283,13.0,11.4
1284,11.4,11.466666666666667
1285,8.4,10.266666666666667
1286,3.4,9.1
1287,8.2,11.0
1288,10.2,10.4
1289,8.6,10.1
1290,13.0,10.866666666666667
1291,11.2,10.0
1292,8.4,9.9
1293,9.0,9.266666666666667
1294,10.0,9.966666666666667
1295,12.0,10.333333333333334
1296,13.6,9.566666666666666
1297,11.0,10.5
1298,11.0,10.166666666666666
1299,11.6,11.4
1300,10.2,10.333333333333334
1301,8.0,10.466666666666667
1302,8.0,11.566666666666666
1303,11.4,9.533333333333333
1304,7.2,10.566666666666666
1305,13.4,12.033333333333333
1306,11.4,10.366666666666667
1307,11.6,10.3
1308,11.2,9.166666666666666
1309,12.6,10.333333333333334
1310,11.8,10.533333333333333
1311,13.8,10.066666666666666
1312,12.0,10.133333333333333
1313,11.6,10.133333333333333
1314,10.4,10.266666666666667
1315,10.6,10.9
1316,8.6,9.633333333333333
1317,11.2,9.333333333333334
1318,8.2,10.1
1319,8.2,10.866666666666667
1320,12.0,9.766666666666667
1321,4.4,8.433333333333334
1322,11.2,9.966666666666667
1323,10.6,10.066666666666666
1324,13.6,10.766666666666667
1325,10.8,10.733333333333333
1326,10.8,9.5
1327,8.6,9.466666666666667
1328,6.4,9.966666666666667
1329,8.6,9.366666666666667
1330,7.8,9.2
1331,10.8,9.7
1332,13.2,12.2
1333,12.8,10.233333333333333
1334,10.2,9.4
1335,10.8,10.366666666666667
1336,10.2,9.366666666666667
1337,10.2,11.133333333333333
1338,9.0,10.433333333333334
1339,11.4,10.766666666666667
1340,10.8,10.766666666666667
1341,8.6,10.966666666666667
1342,5.4,10.8
1343,12.4,11.866666666666667
1344,12.0,9.633333333333333
1345,9.8,10.466666666666667
1346,11.6,11.666666666666666
1347,11.0,12.133333333333333
1348,9.6,9.433333333333334
1349,12.6,10.9
1350,14.8,10.533333333333333
1351,11.0,9.533333333333333
1352,13.8,12.133333333333333
1353,9.4,11.1
1354,11.6,10.933333333333334
1355,11.2,11.566666666666666
1356,12.8,11.7
1357,9.2,10.266666666666667
1358,11.8,10.433333333333334
1359,5.0,9.8
1360,8.0,9.6
1361,14.0,9.966666666666667
1362,8.6,9.6
1363,11.2,11.333333333333334
1364,11.8,10.033333333333333
1365,6.6,9.666666666666666
1366,8.0,10.2
1367,11.6,10.466666666666667
1368,10.2,11.733333333333333
1369,10.8,10.366666666666667
1370,11.2,10.9
1371,11.0,9.933333333333334
1372,8.6,10.066666666666666
1373,10.8,10.333333333333334
1374,12.6,11.466666666666667
1375,11.4,10.2
1376,13.6,11.733333333333333
1377,15.6,9.9
1378,10.2,9.9
1379,7.4,9.833333333333334
1380,15.4,12.1
1381,10.6,10.0
1382,9.4,10.066666666666666
1383,9.6,9.7
1384,12.8,9.5
1385,9.0,10.733333333333333
1386,11.4,11.366666666666667
1387,11.0,10.366666666666667
1388,8.4,10.066666666666666
1389,9.6,8.633333333333333
1390,12.0,11.533333333333333
1391,12.0,11.633333333333333
1392,10.0,9.7
1393,11.2,11.366666666666667
1394,7.4,7.366666666666666
1395,11.0,11.2
1396,11.4,9.266666666666667
1397,11.4,11.066666666666666
1398,8.2,10.8
1399,12.0,11.566666666666666
1400,8.0,10.833333333333334
1401,10.0,10.533333333333333
1402,9.4,10.133333333333333
1403,11.4,10.766666666666667
1404,12.0,11.466666666666667
1405,14.0,11.933333333333334
1406,12.6,11.733333333333333
1407,9.8,11.3
1408,10.6,11.033333333333333
1409,9.6,10.4
1410,10.6,11.7
1411,10.6,11.133333333333333
1412,11.6,8.5
1413,13.2,11.7
1414,13.0,10.333333333333334
1415,11.2,11.1
1416,8.6,10.1
1417,10.0,10.4
1418,5.6,10.0
1419,11.4,11.533333333333333
1420,5.0,9.1
1421,8.4,11.033333333333333
1422,9.6,10.1
1423,11.8,11.6
1424,8.6,10.866666666666667
1425,11.4,11.0
1426,11.4,10.466666666666667
1427,9.8,10.766666666666667
1428,9.0,11.933333333333334
1429,11.0,10.233333333333333
1430,13.4,10.666666666666666
1431,9.2,10.733333333333333
1432,10.8,10.6
1433,11.2,11.766666666666667
1434,11.6,9.566666666666666
1435,9.6,10.0
1436,12.0,9.666666666666666
1437,9.6,11.4
1438,10.8,10.9
1439,10.2,8.033333333333333
1440,9.6,11.3
1441,7.6,9.866666666666667
1442,9.6,9.3
1443,12.0,10.1
1444,12.2,11.1
1445,9.4,10.0
1446,11.8,10.7
1447,10.4,10.533333333333333
1448,10.4,11.433333333333334
1449,11.2,10.4
1450,9.4,11.333333333333334
1451,9.0,10.8
1452,11.6,10.5
1453,10.4,11.466666666666667
1454,9.8,9.8
1455,7.0,10.233333333333333
1456,12.6,11.933333333333334
1457,6.0,10.166666666666666
1458,7.8,9.966666666666667
1459,8.8,9.566666666666666
1460,10.4,9.033333333333333
1461,10.0,9.133333333333333
1462,11.0,9.933333333333334
1463,9.2,9.066666666666666
1464,7.8,10.2
1465,8.8,11.233333333333333
1466,12.0,9.766666666666667
1467,9.0,10.633333333333333
1468,11.8,10.766666666666667
1469,10.2,9.766666666666667
1470,10.2,10.533333333333333
1471,9.0,9.733333333333333
1472,10.2,9.633333333333333
1473,11.0,10.533333333333333
1474,11.2,9.333333333333334
1475,8.8,8.866666666666667
1476,12.4,11.466666666666667
1477,8.4,11.766666666666667
1478,13.2,11.1
1479,8.8,11.0
1480,8.4,10.433333333333334
1481,10.8,11.733333333333333
1482,11.2,10.6
1483,7.8,10.0
1484,9.0,10.7
1485,10.2,10.666666666666666
1486,9.4,10.1
1487,11.6,12.2
1488,10.6,10.766666666666667
1489,6.0,10.766666666666667
1490,10.2,10.466666666666667
1491,7.8,9.866666666666667
1492,8.6,9.9
1493,14.0,11.533333333333333
1494,7.2,9.333333333333334
1495,8.2,11.666666666666666
1496,11.8,9.9
1497,6.8,10.3
1498,12.2,11.133333333333333
1499,11.8,9.933333333333334
1500,12.0,9.366666666666667
1501,6.4,9.5
1502,13.0,12.433333333333334
1503,9.0,9.6
1504,11.0,10.3
1505,10.2,11.533333333333333
1506,11.8,11.366666666666667
1507,8.8,9.733333333333333
1508,8.2,9.833333333333334
1509,7.0,9.866666666666667
1510,11.0,9.866666666666667
1511,10.8,10.5
1512,12.4,9.833333333333334
1513,9.0,8.8
1514,12.4,9.933333333333334
1515,12.0,10.933333333333334
1516,13.0,10.933333333333334
1517,11.6,9.533333333333333
1518,9.8,10.266666666666667
1519,9.4,12.566666666666666
1520,9.0,9.566666666666666
1521,10.2,8.3
1522,8.8,10.733333333333333
1523,9.8,8.833333333333334
1524,12.0,8.2
1525,10.0,10.533333333333333
1526,10.4,10.766666666666667
1527,9.2,11.2
1528,12.4,10.3
1529,8.0,9.566666666666666
1530,11.8,11.233333333333333
1531,12.4,10.433333333333334
1532,12.0,11.366666666666667
1533,6.8,9.4
1534,12.6,11.633333333333333
1535,8.0,11.333333333333334
1536,10.0,10.133333333333333
1537,12.8,10.7
1538,8.2,10.0
1539,7.6,9.6
1540,9.2,8.866666666666667
1541,9.0,10.833333333333334
1542,9.4,10.766666666666667
1543,10.6,10.9
1544,10.2,9.5
1545,6.4,10.333333333333334
1546,11.4,10.3
1547,10.0,10.3
1548,12.2,9.9
1549,12.4,10.333333333333334
1550,10.6,10.466666666666667
1551,10.2,10.133333333333333
1552,9.8,10.1
1553,11.4,9.366666666666667
1554,7.8,9.733333333333333
1555,9.6,10.233333333333333
1556,9.0,10.066666666666666
1557,11.6,9.833333333333334
1558,10.0,10.366666666666667
1559,11.0,10.833333333333334
1560,9.0,9.0
1561,10.8,10.1
1562,9.6,10.2
1563,8.6,10.9
1564,8.6,10.2
1565,12.4,11.5
1566,12.4,12.2
1567,12.6,12.233333333333333
1568,7.2,9.766666666666667
1569,12.4,11.533333333333333
1570,12.2,9.4
1571,12.0,9.1
1572,9.2,9.6
1573,10.8,10.1
1574,9.6,9.566666666666666
1575,10.8,11.933333333333334
1576,11.0,11.4
1577,8.2,10.233333333333333
1578,11.4,10.5
1579,8.4,10.0
1580,8.0,9.366666666666667
1581,13.8,11.8
1582,6.6,8.6
1583,9.2,10.7
1584,12.4,11.433333333333334
1585,10.6,8.433333333333334
1586,11.8,11.166666666666666
1587,11.2,11.333333333333334
1588,12.4,10.6
1589,12.6,10.833333333333334
1590,10.0,10.866666666666667
1591,10.2,9.1
1592,12.2,12.4
1593,11.6,11.366666666666667
1594,13.6,11.233333333333333
1595,7.6,10.366666666666667
1596,12.8,10.933333333333334
1597,9.0,10.5
1598,8.6,10.0
1599,3.8,9.0
1600,13.0,10.833333333333334
1601,12.0,10.366666666666667
1602,16.2,11.8
1603,12.0,10.233333333333333
1604,13.0,11.1
1605,12.4,10.8
1606,12.0,12.1
1607,10.2,9.966666666666667
1608,11.8,9.833333333333334
1609,5.2,9.9
1610,10.6,10.266666666666667
1611,14.0,11.2
1612,13.2,12.233333333333333
1613,12.0,10.633333333333333
1614,10.4,10.6
1615,10.6,11.033333333333333
1616,12.0,8.4
1617,12.0,9.533333333333333
1618,12.8,9.5
1619,13.0,10.9
1620,8.6,11.233333333333333
1621,5.6,10.333333333333334
1622,11.2,10.7
1623,11.0,9.533333333333333
1624,13.0,11.366666666666667
1625,8.8,11.033333333333333
1626,10.6,9.8
1627,11.8,11.266666666666667
1628,9.2,10.233333333333333
1629,9.2,10.733333333333333
1630,10.2,10.233333333333333
1631,7.8,8.833333333333334
1632,10.8,9.966666666666667
1633,12.0,9.566666666666666
1634,13.4,11.466666666666667
1635,8.8,10.9
1636,9.8,9.633333333333333
1637,10.4,9.933333333333334
1638,10.4,11.566666666666666
1639,11.0,11.3
1640,9.6,10.366666666666667
1641,11.0,10.7
1642,10.4,8.333333333333334
1643,12.2,10.1
1644,11.6,11.5
1645,7.6,10.666666666666666
1646,13.4,9.4
1647,9.4,9.0
1648,7.0,11.033333333333333
1649,11.6,11.166666666666666
1650,10.8,11.966666666666667
1651,10.0,9.7
1652,9.2,10.533333333333333
1653,11.6,9.066666666666666
1654,10.0,10.366666666666667
1655,12.4,12.466666666666667
1656,8.2,9.833333333333334
1657,12.2,10.166666666666666
1658,8.4,11.533333333333333
1659,10.0,10.933333333333334
1660,10.6,9.9
1661,12.0,11.066666666666666
1662,8.8,10.766666666666667
1663,11.4,9.866666666666667
1664,10.4,8.966666666666667
1665,15.8,10.733333333333333
1666,12.0,9.966666666666667
1667,11.6,10.366666666666667
1668,11.4,9.233333333333333
1669,8.8,10.3
1670,8.8,10.266666666666667
1671,11.0,10.433333333333334
1672,12.4,10.5
1673,10.2,11.333333333333334
1674,9.4,12.4
1675,12.6,10.633333333333333
1676,12.2,10.5
1677,12.4,10.366666666666667
1678,9.6,10.333333333333334
1679,11.6,10.766666666666667
1680,11.2,9.766666666666667
1681,7.0,10.966666666666667
1682,11.2,11.133333333333333
1683,12.0,11.633333333333333
1684,10.4,9.966666666666667
1685,9.0,11.166666666666666
1686,7.0,9.8
1687,11.6,9.1
1688,8.8,9.066666666666666
1689,10.4,10.433333333333334
1690,6.6,9.533333333333333
1691,12.6,10.666666666666666
1692,8.2,9.166666666666666
1693,7.4,9.9
1694,12.8,10.566666666666666
1695,13.6,12.3
1696,13.2,10.766666666666667
1697,7.8,10.033333333333333
1698,11.0,9.433333333333334
1699,11.4,12.4
1700,11.0,10.033333333333333
1701,12.4,11.3
1702,10.8,8.7
1703,9.8,10.4
1704,11.0,11.2
1705,9.0,10.866666666666667
1706,12.2,11.233333333333333
1707,6.6,9.933333333333334
1708,8.8,10.266666666666667
1709,13.0,12.066666666666666
1710,9.2,10.7
1711,8.6,9.833333333333334
1712,8.0,10.866666666666667
1713,9.0,11.066666666666666
1714,14.2,11.566666666666666
1715,12.8,9.733333333333333
1716,5.8,10.866666666666667
1717,7.2,10.266666666666667
1718,8.8,9.266666666666667
1719,12.0,10.9
1720,9.4,10.0
1721,11.2,9.233333333333333
1722,11.2,11.666666666666666
1723,9.2,10.266666666666667
1724,7.8,9.666666666666666
1725,12.4,10.766666666666667
1726,11.2,11.3
1727,10.0,11.366666666666667
1728,12.0,10.933333333333334
1729,10.4,9.733333333333333
1730,11.2,10.2
1731,10.2,8.833333333333334
1732,8.4,9.833333333333334
1733,7.8,10.233333333333333
1734,11.6,11.033333333333333
1735,12.6,10.233333333333333
1736,10.2,9.533333333333333
1737,12.0,10.466666666666667
1738,9.4,10.333333333333334
1739,11.0,10.066666666666666
1740,9.6,9.733333333333333
1741,11.2,10.166666666666666
1742,11.8,11.266666666666667
1743,9.8,9.0
1744,14.2,11.2
1745,13.4,10.6
1746,8.8,10.3
1747,11.4,11.266666666666667
1748,13.4,10.4
1749,9.4,8.766666666666667
1750,7.2,9.766666666666667
1751,10.8,9.233333333333333
1752,11.8,10.666666666666666
1753,10.0,8.7
1754,11.8,9.666666666666666
1755,11.4,11.933333333333334
1756,6.0,10.266666666666667
1757,13.4,11.733333333333333
1758,10.6,10.5
1759,11.4,11.4
1760,12.0,10.066666666666666
1761,10.6,10.6
1762,11.2,10.433333333333334
1763,10.8,10.833333333333334
1764,10.0,9.733333333333333
1765,7.4,10.033333333333333
1766,11.2,10.3
1767,12.4,12.1
1768,9.6,9.733333333333333
1769,7.4,9.733333333333333
1770,9.8,9.866666666666667
1771,8.4,8.9
1772,7.2,10.6
1773,13.8,11.933333333333334
1774,12.6,12.333333333333334
1775,11.8,10.3
1776,11.8,10.533333333333333
1777,10.0,11.533333333333333
1778,9.0,11.966666666666667
1779,9.8,10.2
1780,13.2,11.433333333333334
1781,10.0,10.0
1782,11.2,11.133333333333333
1783,9.0,9.833333333333334
1784,9.6,8.833333333333334
1785,12.6,10.366666666666667
1786,6.6,10.266666666666667
1787,11.0,10.633333333333333
1788,11.4,11.1
1789,10.2,10.766666666666667
1790,5.8,10.066666666666666
1791,12.6,11.033333333333333
1792,7.4,10.2
1793,5.4,8.466666666666667
1794,11.8,10.066666666666666
1795,8.0,10.933333333333334
1796,13.2,11.666666666666666
1797,6.6,8.233333333333333
1798,9.2,10.466666666666667
1799,12.6,10.766666666666667
1800,11.2,11.666666666666666
1801,11.4,10.633333333333333
1802,9.4,11.4
1803,10.8,11.4
1804,12.6,12.033333333333333
1805,12.2,9.533333333333333
1806,11.6,9.033333333333333
1807,13.4,11.433333333333334
1808,12.8,9.6
1809,10.4,10.866666666666667
1810,9.4,10.8
1811,8.8,10.8
1812,12.2,10.233333333333333
1813,11.0,11.6
1814,9.4,10.066666666666666
1815,10.0,10.266666666666667
1816,12.2,10.866666666666667
1817,12.8,11.633333333333333
1818,6.2,9.2
1819,6.4,10.6
1820,11.0,11.3
1821,10.0,10.566666666666666
1822,8.0,10.633333333333333
1823,12.2,11.033333333333333
1824,8.4,10.666666666666666
1825,11.8,10.5
1826,12.4,11.433333333333334
1827,7.2,10.466666666666667
1828,6.6,10.5
1829,9.8,10.233333333333333
1830,12.0,11.6
1831,10.2,10.3
1832,13.4,10.433333333333334
1833,10.0,10.166666666666666
1834,8.6,10.033333333333333
1835,10.2,9.766666666666667
1836,8.2,10.5
1837,4.0,10.2
1838,15.0,12.666666666666666
1839,12.0,9.766666666666667
1840,10.6,10.033333333333333
1841,12.6,11.333333333333334
1842,7.8,10.1
1843,11.8,10.633333333333333
1844,8.2,9.266666666666667
1845,10.4,10.933333333333334
1846,12.0,10.733333333333333
1847,9.8,10.633333333333333
1848,12.8,10.4
1849,11.6,9.633333333333333
1850,11.2,10.166666666666666
1851,11.6,11.6
1852,12.4,10.366666666666667
1853,12.0,11.766666666666667
1854,13.6,11.266666666666667
1855,12.2,11.3
1856,11.0,10.3
1857,13.4,10.6
1858,13.4,11.266666666666667
1859,12.2,10.233333333333333
1860,12.8,10.5
1861,11.8,11.633333333333333
1862,14.8,11.733333333333333
1863,10.6,10.433333333333334
1864,6.2,8.966666666666667
1865,12.4,10.533333333333333
1866,10.2,9.7
1867,12.4,10.733333333333333
1868,11.0,10.4
1869,9.8,10.9
1870,8.4,10.7
1871,9.2,9.3
1872,14.0,10.8
1873,9.6,10.033333333333333
1874,13.2,10.266666666666667
1875,6.0,10.1
1876,10.6,10.533333333333333
1877,13.4,11.133333333333333
1878,9.2,11.366666666666667
1879,6.6,8.9
1880,9.2,10.1
1881,10.2,10.3
1882,12.6,10.133333333333333
1883,11.0,11.133333333333333
1884,10.6,10.666666666666666
1885,7.6,8.6
1886,5.0,10.366666666666667
1887,7.8,8.766666666666667
1888,7.2,8.366666666666667
1889,10.0,10.766666666666667
1890,9.6,10.266666666666667
1891,9.0,9.566666666666666
1892,13.6,11.366666666666667
1893,13.8,12.166666666666666
1894,11.4,10.866666666666667
1895,12.8,10.7
1896,10.2,10.033333333333333
1897,11.6,9.933333333333334
1898,9.4,9.866666666666667
1899,14.2,11.566666666666666
1900,8.2,10.433333333333334
1901,10.6,10.233333333333333
1902,10.0,9.366666666666667
1903,11.8,10.6
1904,10.2,9.433333333333334
1905,10.0,9.866666666666667
1906,7.6,10.866666666666667
1907,12.2,10.333333333333334
1908,10.4,11.133333333333333
1909,10.8,10.366666666666667
1910,11.8,10.866666666666667
1911,12.0,11.366666666666667
1912,10.6,9.9
1913,15.0,10.866666666666667
1914,11.4,10.2
1915,11.0,10.133333333333333
1916,14.2,10.533333333333333
1917,9.6,10.6
1918,11.6,10.3
1919,13.0,10.366666666666667
1920,8.6,11.2
1921,10.6,10.433333333333334
1922,12.8,11.166666666666666
1923,10.2,10.633333333333333
1924,11.0,10.233333333333333
1925,9.8,12.1
1926,11.4,10.4
1927,12.0,9.866666666666667
1928,8.6,9.4
1929,9.2,9.966666666666667
1930,12.4,9.5
1931,13.2,10.333333333333334
1932,11.0,11.133333333333333
1933,7.8,10.5
1934,10.2,9.033333333333333
1935,10.6,9.766666666666667
1936,10.0,10.766666666666667
1937,11.0,9.766666666666667
1938,7.2,9.933333333333334
1939,10.0,10.566666666666666
1940,13.2,11.5
1941,10.0,11.566666666666666
1942,12.0,10.866666666666667
1943,10.8,11.866666666666667
1944,9.6,9.866666666666667
1945,9.6,11.233333333333333
1946,14.0,11.133333333333333
1947,11.4,9.966666666666667
1948,9.8,11.5
1949,11.6,10.466666666666667
1950,10.6,10.266666666666667
1951,12.0,10.333333333333334
1952,11.0,11.433333333333334
1953,9.4,10.5
1954,6.0,8.4
1955,8.0,8.533333333333333
1956,13.2,10.266666666666667
1957,9.2,10.7
1958,8.0,10.333333333333334
1959,10.6,11.633333333333333
1960,9.6,10.466666666666667
1961,12.0,11.266666666666667
1962,10.4,9.433333333333334
1963,12.2,11.766666666666667
1964,12.8,10.833333333333334
1965,10.8,10.9
1966,5.6,9.333333333333334
1967,8.6,9.5
1968,11.6,10.033333333333333
1969,10.6,9.566666666666666
1970,10.4,8.833333333333334
1971,12.2,9.833333333333334
1972,8.8,9.933333333333334
1973,12.4,10.1
1974,9.2,9.666666666666666
1975,15.0,10.1
1976,9.2,10.166666666666666
1977,10.2,11.166666666666666
1978,10.2,10.533333333333333
1979,12.2,11.666666666666666
1980,6.0,10.5
1981,11.8,10.7
1982,12.0,10.433333333333334
1983,12.2,10.766666666666667
1984,10.4,7.9
1985,11.4,10.866666666666667
1986,9.0,10.133333333333333
1987,9.8,10.866666666666667
1988,15.0,11.066666666666666
1989,10.2,9.966666666666667
1990,13.4,11.733333333333333
1991,13.2,9.866666666666667
1992,11.4,11.166666666666666
1993,11.0,10.7
1994,10.8,10.3
1995,14.6,12.033333333333333
1996,4.8,9.333333333333334
1997,2.8,8.2
1998,13.2,10.366666666666667
1999,9.2,9.8
2000,13.2,11.7
